time,seconds_elapsed,z,y,x
2024-12-07 17:55:49.091079700,0.03607958984375,0.3014184534549713,-0.0832783803343772,-0.3498321175575256
2024-12-07 17:55:49.101052700,0.046052734375,0.3728713393211365,-0.1533211171627044,-0.3898296058177948
2024-12-07 17:55:49.111026700,0.056026611328125,0.4569690227508545,-0.2359454482793808,-0.4382431209087372
2024-12-07 17:55:49.120999700,0.065999755859375,0.5353647470474243,-0.3631236255168915,-0.4318669736385345
2024-12-07 17:55:49.130972700,0.07597265625,0.6124911904335022,-0.4443083703517914,-0.5171515345573425
2024-12-07 17:55:49.140945700,0.085945556640625,0.7184141278266907,-0.4367319345474243,-0.7125937342643738
2024-12-07 17:55:49.150918700,0.095918701171875,0.8022748827934265,-0.3743700981140136,-0.9014362692832948
2024-12-07 17:55:49.160891600,0.1058916015625,0.8499047160148621,-0.3305451273918152,-1.0293362140655518
2024-12-07 17:55:49.170865700,0.11586572265625,0.8818761706352234,-0.333564430475235,-1.1421140432357788
2024-12-07 17:55:49.180838700,0.125838623046875,0.9714481234550476,-0.5392968058586121,-1.2918241024017334
2024-12-07 17:55:49.190811600,0.135811767578125,1.1213337182998655,-0.9552847146987916,-1.4580111503601074
2024-12-07 17:55:49.200784600,0.14578466796875,1.2424860000610352,-1.353216528892517,-1.5829485654830933
2024-12-07 17:55:49.210757600,0.155757568359375,1.4628959894180298,-1.7425154447555542,-1.5658258199691772
2024-12-07 17:55:49.220731000,0.16573095703125,1.9087663888931272,-2.307071685791016,-1.554779887199402
2024-12-07 17:55:49.230703600,0.17570361328125,2.472954750061035,-2.807365655899048,-1.4696236848831177
2024-12-07 17:55:49.240677600,0.185677734375,3.1406617164611816,-2.8426754474639893,-1.2159613370895386
2024-12-07 17:55:49.250650600,0.195650634765625,3.806046962738037,-2.163391590118408,-1.3084478378295898
2024-12-07 17:55:49.260623600,0.20562353515625,4.280759334564209,-0.6142496466636658,-1.4892706871032717
2024-12-07 17:55:49.270596900,0.215596923828125,4.552818298339844,0.8417461514472961,-1.277085781097412
2024-12-07 17:55:49.280569900,0.22556982421875,4.8297882080078125,1.2514551877975464,-0.6846198439598083
2024-12-07 17:55:49.290542600,0.23554248046875,5.083330154418945,1.1413137912750244,-0.0289003569632768
2024-12-07 17:55:49.300516600,0.2455166015625,5.215500354766846,1.0106124877929688,0.5013312697410583
2024-12-07 17:55:49.310488800,0.25548876953125,5.162702083587647,0.8643857836723328,0.9711605310440063
